Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2434,Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,de Bundesliga,29,1991,5,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0,1.55,1.55,1.55,Matches
2435,Wilfried Singo,ci CIV,MF,Torino,it Serie A,19,2000,28,20,"1,854",20.6,1,2,3,1,0,0,4,1,0.05,0.1,0.15,0.05,0.15,Matches
2436,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,25,1995,22,19,"1,570",17.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2437,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,36,34,"3,071",34.1,2,0,2,2,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
2438,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,32,1988,4,3,344,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2439,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32,32,"2,880",32,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2440,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,18,2002,6,0,78,0.9,1,0,1,1,0,0,2,0,1.15,0,1.15,1.15,1.15,Matches
2441,Alpha Sissoko,ml MLI,"DF,MF",Saint-Étienne,fr Ligue 1,23,1997,9,6,474,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2442,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,22,1997,36,29,"2,581",28.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2443,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,25,15,"1,585",17.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2444,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,1,1,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2445,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,5,2,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2446,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,32,32,"2,785",30.9,5,2,7,5,0,0,5,0,0.16,0.06,0.23,0.16,0.23,Matches
2447,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28,28,"2,520",28,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2448,Andreas Skov Olsen,dk DEN,MF,Bologna,it Serie A,20,1999,26,12,"1,179",13.1,2,3,5,2,0,0,1,0,0.15,0.23,0.38,0.15,0.38,Matches
2449,Robert Skov,dk DEN,"MF,FW",Hoffenheim,de Bundesliga,24,1996,23,12,"1,164",12.9,1,0,1,1,0,0,0,1,0.08,0,0.08,0.08,0.08,Matches
2450,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,32,31,"2,777",30.9,3,0,3,3,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2451,Steven Skrzybski,de GER,"MF,FW",Schalke 04,de Bundesliga,27,1992,13,3,419,4.7,0,0,0,0,0,1,2,0,0,0,0,0,0,Matches
2452,Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,30,1990,19,1,234,2.6,2,0,2,2,0,0,0,0,0.77,0,0.77,0.77,0.77,Matches
2453,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2454,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,18,4,579,6.4,3,1,4,3,0,0,0,1,0.47,0.16,0.62,0.47,0.62,Matches
2455,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,3,2,172,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2456,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,16,13,"1,111",12.3,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
2457,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,20,2000,20,18,"1,440",16,2,4,6,2,0,0,0,0,0.12,0.25,0.37,0.12,0.37,Matches
2458,Robert Snodgrass,sct SCO,MF,West Brom,eng Premier League,32,1987,8,6,526,5.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2459,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,1987,3,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2460,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,10,8,746,8.3,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
2461,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,19,12,"1,134",12.6,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
2462,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,28,1992,5,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2463,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,1992,16,11,"1,113",12.4,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
2464,Simon Sohm,ch SUI,"MF,FW",Parma,it Serie A,19,2001,18,8,899,10,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
2465,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,16,3,486,5.4,2,2,4,2,0,0,2,0,0.37,0.37,0.74,0.37,0.74,Matches
2466,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,29,16,"1,438",16,9,0,9,7,2,2,8,1,0.56,0,0.56,0.44,0.44,Matches
2467,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,32,31,"2,735",30.4,11,8,19,4,7,9,7,0,0.36,0.26,0.63,0.13,0.39,Matches
2468,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,31,1988,31,31,"2,712",30.1,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
2469,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,28,10,"1,106",12.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2470,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,10,5,559,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2471,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28,28,"2,520",28,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2472,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,37,37,"3,250",36.1,9,6,15,9,0,0,5,0,0.25,0.17,0.42,0.25,0.42,Matches
2473,Alberto Soro,es ESP,MF,Granada,es La Liga,21,1999,15,3,393,4.4,1,2,3,1,0,0,1,0,0.23,0.46,0.69,0.23,0.69,Matches
2474,Borna Sosa,hr CRO,"MF,DF",Stuttgart,de Bundesliga,22,1998,26,25,"2,042",22.7,0,9,9,0,0,0,2,0,0,0.4,0.4,0,0.4,Matches
2475,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2476,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,33,28,"2,413",26.8,8,3,11,6,2,2,7,0,0.3,0.11,0.41,0.22,0.34,Matches
2477,Riccardo Sottil,it ITA,MF,Cagliari,it Serie A,21,1999,21,12,"1,184",13.2,2,1,3,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches
2478,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2479,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38,38,"3,419",38,10,1,11,10,0,0,7,1,0.26,0.03,0.29,0.26,0.29,Matches
2480,Rayan Souici,fr FRA,MF,Saint-Étienne,fr Ligue 1,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2481,Cebio Soukou,bj BEN,"MF,FW",Arminia,de Bundesliga,27,1992,14,5,458,5.1,1,0,1,1,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
2482,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,20,19,"1,755",19.5,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
2483,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,3,1,145,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2484,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,32,21,"1,919",21.3,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches
2485,Yaya Soumaré,fr FRA,FW,Lyon,fr Ligue 1,20,2000,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2486,Arnaud Souquet,fr FRA,"MF,DF",Montpellier,fr Ligue 1,28,1992,23,14,"1,224",13.6,1,1,2,1,0,0,5,0,0.07,0.07,0.15,0.07,0.15,Matches
2487,Ansou Sow,sn SEN,FW,Lens,fr Ligue 1,20,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2488,Djibril Sow,ch SUI,MF,Frankfurt,de Bundesliga,23,1997,28,25,"2,175",24.2,0,2,2,0,0,0,6,0,0,0.08,0.08,0,0.08,Matches
2489,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,15,10,"1,000",11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2490,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,23,19,"1,819",20.2,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
2491,Leonardo Spinazzola,it ITA,"MF,DF",Roma,it Serie A,27,1993,27,25,"2,124",23.6,2,4,6,2,0,0,0,0,0.08,0.17,0.25,0.08,0.25,Matches
2492,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,15,13,"1,261",14,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2493,Mattia Sprocati,it ITA,"FW,MF",Parma,it Serie A,27,1993,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2494,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32,32,"2,880",32,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
2495,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,24,22,"1,956",21.7,0,2,2,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
2496,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2497,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,33,31,"2,793",31,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2498,Renato Steffen,ch SUI,MF,Wolfsburg,de Bundesliga,28,1991,21,19,"1,566",17.4,5,4,9,5,0,0,3,0,0.29,0.23,0.52,0.29,0.52,Matches
2499,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,23,14,"1,276",14.2,0,1,1,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2501,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,7,3,261,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2502,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,18,17,"1,537",17.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2503,Raheem Sterling,eng ENG,"FW,MF",Manchester City,eng Premier League,25,1994,31,28,"2,536",28.2,10,7,17,10,0,1,4,0,0.35,0.25,0.6,0.35,0.6,Matches
2504,Enda Stevens,ie IRL,"MF,DF",Sheffield United,eng Premier League,30,1990,30,30,"2,700",30,0,1,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches
2505,Lars Stindl,de GER,"MF,FW",Gladbach,de Bundesliga,31,1988,30,23,"1,961",21.8,14,8,22,8,6,7,6,0,0.64,0.37,1.01,0.37,0.73,Matches
2506,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,26,1993,19,4,538,6,3,0,3,3,0,0,3,0,0.5,0,0.5,0.5,0.5,Matches
2507,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,22,22,"1,933",21.5,4,0,4,4,0,0,0,1,0.19,0,0.19,0.19,0.19,Matches
2508,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9,9,810,9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2509,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,29,21,"1,846",20.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2510,Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,30,1990,11,1,233,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2511,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,18,18,"1,314",14.6,0,4,4,0,0,0,7,0,0,0.27,0.27,0,0.27,Matches
2512,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,1999,27,22,"2,075",23.1,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
2513,Jens Stryger Larsen,dk DEN,MF,Udinese,it Serie A,29,1991,33,30,"2,638",29.3,2,0,2,2,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
2514,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,10,4,423,4.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
2515,Stefano Sturaro,it ITA,"MF,FW",Genoa,it Serie A,27,1993,6,6,445,4.9,1,0,1,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
2516,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,31,28,"2,434",27,1,0,1,1,0,0,13,1,0.04,0,0.04,0.04,0.04,Matches
2517,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,35,34,"2,852",31.7,0,9,9,0,0,0,10,0,0,0.28,0.28,0,0.28,Matches
2518,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,32,30,"2,508",27.9,21,3,24,18,3,3,6,0,0.75,0.11,0.86,0.65,0.75,Matches
2519,Luis Suárez,co COL,"FW,MF",Granada,es La Liga,22,1997,27,18,"1,666",18.5,5,1,6,5,0,0,6,0,0.27,0.05,0.32,0.27,0.32,Matches
2520,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,5,3,305,3.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2521,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,20,16,"1,505",16.7,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
2522,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,34,28,"2,210",24.6,3,4,7,3,0,0,2,0,0.12,0.16,0.29,0.12,0.29,Matches
2523,Bosko Sutalo,hr CRO,"DF,MF",Atalanta,it Serie A,20,2000,7,3,233,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2524,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,34,24,"1,852",20.6,5,2,7,5,0,0,8,1,0.24,0.1,0.34,0.24,0.34,Matches
2525,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2526,Issiaga Sylla,gn GUI,MF,Lens,fr Ligue 1,26,1994,20,13,"1,116",12.4,1,0,1,1,0,0,0,1,0.08,0,0.08,0.08,0.08,Matches
2527,Eddy Sylvestre,fr FRA,FW,Nice,fr Ligue 1,20,1999,4,1,97,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2528,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,18,8,733,8.1,1,0,1,1,0,0,1,0,0.12,0,0.12,0.12,0.12,Matches
2529,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,30,30,"2,677",29.7,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
2530,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,3,1,99,1.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2531,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,29,13,"1,443",16,5,3,8,5,0,1,2,0,0.31,0.19,0.5,0.31,0.5,Matches
2532,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,12,8,850,9.4,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
2533,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,27,24,"2,219",24.7,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
2534,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2535,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,27,1993,23,16,"1,368",15.2,1,3,4,1,0,0,6,0,0.07,0.2,0.26,0.07,0.26,Matches
2536,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,33,28,"2,304",25.6,1,0,1,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
2537,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,6,6,487,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2538,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,32,32,"2,701",30,0,1,1,0,0,0,11,0,0,0.03,0.03,0,0.03,Matches
2539,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,31,29,"2,652",29.5,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
2540,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,38,38,"3,404",37.8,0,2,2,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches
2541,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36,36,"3,240",36,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
2542,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2543,Percy Tau,za RSA,MF,Brighton,eng Premier League,26,1994,3,1,103,1.1,0,1,1,0,0,0,0,0,0,0.87,0.87,0,0.87,Matches
2544,Niklas Tauer,de GER,FW,Mainz 05,de Bundesliga,19,2001,5,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2545,Heriberto Tavares,cv CPV,"FW,MF",Brest,fr Ligue 1,23,1997,4,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2546,Sidnei Tavares,,MF,Leicester City,eng Premier League,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2547,Tomás Tavares,pt POR,DF,Alavés,es La Liga,19,2001,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2548,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,29,28,"2,426",27,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
2549,Neil Taylor,wls WAL,"DF,MF",Aston Villa,eng Premier League,31,1989,1,0,16,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2550,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2551,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,22,1998,15,4,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2552,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,36,36,"3,063",34,2,4,6,2,0,0,9,1,0.06,0.12,0.18,0.06,0.18,Matches
2553,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,2,1,110,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2554,Nathan Tella,ng NGA,"FW,MF",Southampton,eng Premier League,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
2555,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,9,8,690,7.7,0,2,2,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches
2556,Andrés Tello,co COL,MF,Benevento,it Serie A,23,1996,17,2,413,4.6,1,0,1,1,0,0,3,0,0.22,0,0.22,0.22,0.22,Matches
2557,Cristian Tello,es ESP,MF,Real Betis,es La Liga,28,1991,29,12,"1,283",14.3,5,3,8,5,0,0,2,1,0.35,0.21,0.56,0.35,0.56,Matches
2558,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,10,2,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2559,Hidde ter Avest,nl NED,MF,Udinese,it Serie A,23,1997,6,4,351,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2560,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31,31,"2,790",31,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2561,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,4,2,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2562,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,34,30,"2,436",27.1,9,7,16,8,1,1,2,1,0.33,0.26,0.59,0.3,0.55,Matches
2563,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,25,22,"1,869",20.8,1,1,2,1,0,0,9,1,0.05,0.05,0.1,0.05,0.1,Matches
2564,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2565,Kenny Tete,nl NED,"DF,MF",Fulham,eng Premier League,24,1995,22,18,"1,481",16.5,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
2566,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,24,5,754,8.4,3,1,4,3,0,0,2,0,0.36,0.12,0.48,0.36,0.48,Matches
2567,Florian Thauvin,fr FRA,"MF,FW",Marseille,fr Ligue 1,27,1993,36,33,"2,732",30.4,8,8,16,8,0,2,5,0,0.26,0.26,0.53,0.26,0.53,Matches
2568,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,19,15,"1,452",16.1,1,0,1,1,0,0,5,1,0.06,0,0.06,0.06,0.06,Matches
2569,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,2002,24,9,"1,029",11.4,2,3,5,2,0,0,0,0,0.17,0.26,0.44,0.17,0.44,Matches
2570,Sada Thioub,sn SEN,"MF,FW",Angers,fr Ligue 1,25,1995,27,12,"1,256",14,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
2571,Luke Thomas,eng ENG,"MF,DF",Leicester City,eng Premier League,19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
2572,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,34,34,"3,024",33.6,4,0,4,4,0,0,5,1,0.12,0,0.12,0.12,0.12,Matches
2573,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,26,1993,37,31,"2,624",29.2,5,1,6,5,0,0,8,1,0.17,0.03,0.21,0.17,0.21,Matches
2574,Erik Thommy,de GER,"MF,FW",Stuttgart,de Bundesliga,25,1994,8,3,313,3.5,0,2,2,0,0,0,0,0,0,0.58,0.58,0,0.58,Matches
2575,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,33,29,"2,648",29.4,3,1,4,3,0,0,10,0,0.1,0.03,0.14,0.1,0.14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2576,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,19,2001,29,17,"1,494",16.6,2,0,2,2,0,0,3,0,0.12,0,0.12,0.12,0.12,Matches
2577,Marcus Thuram,fr FRA,"MF,FW",Gladbach,de Bundesliga,22,1997,29,20,"1,731",19.2,8,3,11,8,0,0,3,1,0.42,0.16,0.57,0.42,0.57,Matches
2578,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2579,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,0.16,0.11,0.27,0.11,0.21,Matches
2580,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,27,26,"2,299",25.5,1,3,4,1,0,0,4,0,0.04,0.12,0.16,0.04,0.16,Matches
2581,Steffen Tigges,de GER,FW,Dortmund,de Bundesliga,22,1998,6,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2582,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,7,1,125,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2583,David Timor,es ESP,"MF,DF",Getafe,es La Liga,30,1989,30,15,"1,395",15.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
2584,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,15,15,"1,330",14.8,1,0,1,1,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
2585,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,fr Ligue 1,27,1992,35,34,"2,811",31.2,14,6,20,14,0,0,3,0,0.45,0.19,0.64,0.45,0.64,Matches
2586,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,16,7,781,8.7,1,0,1,1,0,0,1,1,0.12,0,0.12,0.12,0.12,Matches
2587,Jeremy Toljan,de GER,"DF,MF",Sassuolo,it Serie A,25,1994,26,18,"1,490",16.6,0,2,2,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
