Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2375,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,20,2002,9,1,176,2,0,1,1,0,0,0,1,0,0,0.51,0.51,0,0.51,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2376,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,21,2001,13,6,537,6,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches
2377,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,de Bundesliga,30,1992,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2378,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,23,1999,13,8,716,8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2379,Mamadou Sarr,sn SEN,DF,Lyon,fr Ligue 1,16,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2380,Mouhamadou Sarr,sn SEN,GK,Cremonese,it Serie A,25,1997,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2381,Martin Satriano,uy URU,FW,Empoli,it Serie A,21,2001,31,20,"1,705",18.9,2,1,3,2,0,0,4,0,0.11,0.05,0.16,0.11,0.16,Matches
2382,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,30,1991,30,30,"2,546",28.3,12,4,16,6,6,6,4,3,0.42,0.14,0.57,0.21,0.35,Matches
2383,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,31,1991,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2384,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,31,1991,22,22,"1,943",21.6,0,0,0,0,0,0,4,2,0,0,0,0,0,Matches
2385,Joe Scally,us USA,DF,Gladbach,de Bundesliga,19,2002,28,25,"2,208",24.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2386,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,18,2003,32,29,"2,335",25.9,2,2,4,2,0,0,7,0,0.08,0.08,0.15,0.08,0.15,Matches
2387,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,23,1999,16,11,926,10.3,3,0,3,3,0,0,3,0,0.29,0,0.29,0.29,0.29,Matches
2388,Gustavo Scarpa,br BRA,MF,Nottingham,eng Premier League,28,1994,6,2,181,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2389,Kevin Schade,de GER,MF,Freiburg,de Bundesliga,20,2001,8,1,182,2,1,0,1,1,0,0,0,0,0.49,0,0.49,0.49,0.49,Matches
2390,Kevin Schade,de GER,FW,Brentford,eng Premier League,20,2001,18,7,732,8.1,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
2391,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23,1999,16,10,860,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2392,Fabian Schär,ch SUI,DF,Newcastle,eng Premier League,30,1991,36,36,"3,206",35.6,1,3,4,1,0,0,7,0,0.03,0.08,0.11,0.03,0.11,Matches
2393,Derry Scherhant,de GER,MF,Hertha BSC,de Bundesliga,19,2002,10,2,285,3.2,1,0,1,1,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches
2394,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,0.29,0.1,0.38,0.29,0.38,Matches
2395,Kingsley Schindler,gh GHA,"MF,DF",Köln,de Bundesliga,29,1993,29,8,"1,088",12.1,0,1,1,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
2396,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,22,16,"1,506",16.7,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
2397,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2398,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches
2399,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,22,1999,28,27,"2,252",25,4,5,9,4,0,0,3,0,0.16,0.2,0.36,0.16,0.36,Matches
2400,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,29,1992,34,30,"2,531",28.1,3,1,4,3,0,0,7,0,0.11,0.04,0.14,0.11,0.14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2401,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36,36,"3,240",36,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2402,Jonathan Schmid,fr FRA,"DF,MF",Freiburg,de Bundesliga,32,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2403,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,22,2000,27,15,"1,520",16.9,1,3,4,1,0,0,3,0,0.06,0.18,0.24,0.06,0.24,Matches
2404,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,20,2002,5,3,251,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2405,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,24,1998,24,11,"1,087",12.1,3,0,3,3,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches
2406,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,31,30,"2,420",26.9,1,0,1,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
2407,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,33,29,"2,509",27.9,0,2,2,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
2408,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,30,28,"2,326",25.8,0,2,2,0,0,0,5,0,0,0.08,0.08,0,0.08,Matches
2409,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2410,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,23,22,"2,035",22.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2411,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,19,6,519,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2412,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,18,10,887,9.9,3,1,4,3,0,0,3,0,0.3,0.1,0.41,0.3,0.41,Matches
2413,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2414,Jacopo Segre,it ITA,MF,Torino,it Serie A,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2415,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,20,4,691,7.7,1,3,4,1,0,0,4,0,0.13,0.39,0.52,0.13,0.52,Matches
2416,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,28,28,"2,458",27.3,0,0,0,0,0,0,10,1,0,0,0,0,0,Matches
2417,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,13,3,282,3.1,1,1,2,0,1,1,1,0,0.32,0.32,0.64,0,0.32,Matches
2418,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,17,12,869,9.7,5,0,5,5,0,0,2,0,0.52,0,0.52,0.52,0.52,Matches
2419,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2420,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,36,31,"2,632",29.2,0,1,1,0,0,0,11,1,0,0.03,0.03,0,0.03,Matches
2421,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,17,2005,5,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2422,Antoine Semenyo,gh GHA,"MF,FW",Bournemouth,eng Premier League,22,2000,11,2,258,2.9,1,0,1,1,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
2423,Marvin Senaya,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2424,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,31,29,"2,491",27.7,2,0,2,2,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
2425,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,28,21,"1,618",18,3,1,4,3,0,0,8,0,0.17,0.06,0.22,0.17,0.22,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2426,Jaime Seoane,es ESP,MF,Getafe,es La Liga,25,1997,16,2,326,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2427,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17,17,"1,530",17,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2428,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,32,24,"2,021",22.5,4,2,6,4,0,0,7,0,0.18,0.09,0.27,0.18,0.27,Matches
2429,Leonardo Sernicola,it ITA,"MF,DF",Cremonese,it Serie A,25,1997,32,27,"2,317",25.7,2,2,4,2,0,0,11,0,0.08,0.08,0.16,0.08,0.16,Matches
2430,Ryan Sessegnon,eng ENG,"MF,DF",Tottenham,eng Premier League,22,2000,17,9,813,9,2,0,2,2,0,0,4,0,0.22,0,0.22,0.22,0.22,Matches
2431,Stephan El Shaarawy,it ITA,MF,Roma,it Serie A,29,1992,29,14,"1,523",16.9,7,2,9,7,0,0,3,0,0.41,0.12,0.53,0.41,0.53,Matches
2432,Eniss Shabani,al ALB,MF,Mainz 05,de Bundesliga,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2433,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,31,30,"2,552",28.4,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,Matches
2434,Jonjo Shelvey,eng ENG,MF,Newcastle,eng Premier League,30,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2435,Jonjo Shelvey,eng ENG,MF,Nottingham,eng Premier League,30,1992,8,6,540,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2436,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,15,9,809,9,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
2437,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,6,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2438,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,24,1998,14,1,218,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2439,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,15,7,665,7.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2440,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,27,23,"1,977",22,0,2,2,0,0,0,4,1,0,0.09,0.09,0,0.09,Matches
2441,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,31,20,"1,738",19.3,4,3,7,4,0,0,3,0,0.21,0.16,0.36,0.21,0.36,Matches
2442,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,34,24,"2,205",24.5,4,5,9,4,0,0,5,0,0.16,0.2,0.37,0.16,0.37,Matches
2443,David Silva,es ESP,"MF,FW",Real Sociedad,es La Liga,36,1986,28,25,"1,937",21.5,2,5,7,2,0,0,3,0,0.09,0.23,0.33,0.09,0.33,Matches
2444,Éderson Silva,br BRA,MF,Atalanta,it Serie A,23,1999,35,25,"2,215",24.6,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches
2445,Rui Silva,pt POR,GK,Real Betis,es La Liga,28,1994,26,26,"2,340",26,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2446,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,27,26,"2,352",26.1,0,2,2,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
2447,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2448,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,34,19,"1,836",20.4,5,1,6,5,0,0,0,0,0.25,0.05,0.29,0.25,0.29,Matches
2449,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,24,18,"1,454",16.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
2450,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,25,1,406,4.5,4,1,5,4,0,0,1,0,0.89,0.22,1.11,0.89,1.11,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2451,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,11,2,228,2.5,1,0,1,1,0,0,0,0,0.39,0,0.39,0.39,0.39,Matches
2452,Simo,es ESP,DF,Espanyol,es La Liga,17,2005,7,0,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2453,Moses Simon,ng NGA,"MF,FW",Nantes,fr Ligue 1,27,1995,34,28,"2,346",26.1,5,4,9,4,1,1,3,0,0.19,0.15,0.35,0.15,0.31,Matches
2454,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,31,31,"2,745",30.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2455,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,33,16,"1,570",17.4,1,2,3,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matches
2456,Wilfried Singo,ci CIV,MF,Torino,it Serie A,21,2000,31,24,"2,046",22.7,2,1,3,2,0,0,8,0,0.09,0.04,0.13,0.09,0.13,Matches
2457,Luis Sinisterra,co COL,MF,Leeds United,eng Premier League,23,1999,19,13,867,9.6,5,0,5,5,0,0,3,1,0.52,0,0.52,0.52,0.52,Matches
2458,Daley Sinkgraven,nl NED,"MF,DF",Leverkusen,de Bundesliga,27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0,0.52,0.52,0,0.52,Matches
2459,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2460,Hugo Siquet,be BEL,"DF,MF",Freiburg,de Bundesliga,20,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2461,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2462,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,26,13,"1,310",14.6,0,2,2,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
2463,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,30,22,"1,918",21.3,2,0,2,2,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
2464,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,25,1996,3,0,53,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2465,Tim Skarke,de GER,MF,Schalke 04,de Bundesliga,25,1996,9,6,440,4.9,1,1,2,1,0,0,0,0,0.2,0.2,0.41,0.2,0.41,Matches
2466,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,32,32,"2,856",31.7,7,1,8,7,0,0,5,0,0.22,0.03,0.25,0.22,0.25,Matches
2467,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,23,18,"1,491",16.6,1,0,1,1,0,0,7,0,0.06,0,0.06,0.06,0.06,Matches
2468,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37,37,"3,330",37,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2469,Robert Skov,dk DEN,MF,Hoffenheim,de Bundesliga,26,1996,23,16,"1,349",15,3,2,5,1,2,2,1,0,0.2,0.13,0.33,0.07,0.2,Matches
2470,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,21,20,"1,769",19.7,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
2471,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2472,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,16,11,986,11,1,1,2,1,0,1,5,0,0.09,0.09,0.18,0.09,0.18,Matches
2473,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,32,31,"2,808",31.2,3,1,4,3,0,0,7,0,0.1,0.03,0.13,0.1,0.13,Matches
2474,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,37,34,"2,943",32.7,0,1,1,0,0,0,11,0,0,0.03,0.03,0,0.03,Matches
2475,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,22,2000,12,0,172,1.9,0,2,2,0,0,0,0,0,0,1.05,1.05,0,1.05,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2476,Hrvoje Smolčić,hr CRO,DF,Frankfurt,de Bundesliga,21,2000,9,4,471,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2477,Cédric Soares,pt POR,"DF,MF",Arsenal,eng Premier League,30,1991,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2478,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,6,2,198,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2479,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,23,23,"1,766",19.6,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2480,Eduard Sobol,ua UKR,"MF,DF",Strasbourg,fr Ligue 1,27,1995,15,9,870,9.7,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
2481,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,33,28,"2,465",27.4,3,2,5,3,0,0,11,0,0.11,0.07,0.18,0.11,0.18,Matches
2482,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,10,3,349,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2483,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,24,1997,33,32,"2,860",31.8,6,7,13,6,0,0,2,0,0.19,0.22,0.41,0.19,0.41,Matches
2484,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,12,3,262,2.9,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches
2485,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,14,7,502,5.6,1,2,3,1,0,0,2,0,0.18,0.36,0.54,0.18,0.54,Matches
2486,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,7,6,593,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2487,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,3,3,242,2.7,1,0,1,0,1,1,0,0,0.37,0,0.37,0,0,Matches
2488,Carlos Soler,es ESP,MF,PSG,fr Ligue 1,25,1997,26,14,"1,187",13.2,3,2,5,3,0,0,0,0,0.23,0.15,0.38,0.23,0.38,Matches
2489,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2490,Manor Solomon,il ISR,MF,Fulham,eng Premier League,23,1999,19,4,572,6.4,4,0,4,4,0,0,0,0,0.63,0,0.63,0.63,0.63,Matches
2491,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19,19,"1,710",19,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2492,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,33,1988,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2493,Brandon Soppy,fr FRA,MF,Udinese,it Serie A,20,2002,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2494,Brandon Soppy,fr FRA,MF,Atalanta,it Serie A,20,2002,15,8,643,7.1,0,3,3,0,0,0,2,0,0,0.42,0.42,0,0.42,Matches
2495,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2496,Roberto Soriano,it ITA,MF,Bologna,it Serie A,31,1991,27,15,"1,326",14.7,1,3,4,1,0,0,1,0,0.07,0.2,0.27,0.07,0.27,Matches
2497,Borna Sosa,hr CRO,"MF,DF",Stuttgart,de Bundesliga,24,1998,25,22,"1,955",21.7,2,7,9,2,0,0,5,0,0.09,0.32,0.41,0.09,0.41,Matches
2498,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,10,7,688,7.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2499,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2500,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,38,34,"3,054",33.9,7,9,16,6,1,3,4,0,0.21,0.27,0.47,0.18,0.44,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2501,Riccardo Sottil,it ITA,"MF,FW",Fiorentina,it Serie A,23,1999,18,9,833,9.3,0,2,2,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
2502,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,36,32,"2,815",31.3,2,3,5,2,0,0,3,0,0.06,0.1,0.16,0.06,0.16,Matches
2503,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,13,4,420,4.7,1,0,1,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
2504,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,14,5,495,5.5,1,0,1,1,0,0,3,0,0.18,0,0.18,0.18,0.18,Matches
2505,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,23,22,"1,867",20.7,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
2506,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,26,20,"1,629",18.1,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
2507,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,30,1992,12,3,361,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2508,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,20,3,527,5.9,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17,Matches
2509,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,12,11,992,11,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
2510,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,34,27,"2,428",27,1,1,2,1,0,0,10,1,0.04,0.04,0.07,0.04,0.07,Matches
2511,Djibril Sow,ch SUI,MF,Frankfurt,de Bundesliga,25,1997,32,30,"2,646",29.4,4,0,4,4,0,0,9,0,0.14,0,0.14,0.14,0.14,Matches
2512,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,7,6,529,5.9,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
2513,Kevin Spadanuda,ch SUI,MF,Ajaccio,fr Ligue 1,25,1997,22,13,"1,063",11.8,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
2514,Djed Spence,eng ENG,"DF,MF",Tottenham,eng Premier League,21,2000,4,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2515,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,8,7,573,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2516,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,36,35,"3,120",34.7,2,0,2,2,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
2517,Leonardo Spinazzola,it ITA,MF,Roma,it Serie A,29,1993,26,18,"1,654",18.4,1,4,5,1,0,0,3,0,0.05,0.22,0.27,0.05,0.27,Matches
2518,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,15,14,"1,339",14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2519,Jack Stacey,eng ENG,"DF,MF",Bournemouth,eng Premier League,26,1996,10,3,299,3.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,30,22,"2,070",23,1,4,5,1,0,0,4,0,0.04,0.17,0.22,0.04,0.22,Matches
2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,19,11,"1,043",11.6,0,2,2,0,0,0,4,0,0,0.17,0.17,0,0.17,Matches
2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,32,21,"1,855",20.6,3,3,6,3,0,0,5,0,0.15,0.15,0.29,0.15,0.29,Matches
2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,14,4,579,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2526,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,19,2002,3,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,27,23,"2,077",23.1,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
2528,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15,15,"1,350",15,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
