Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Justin Devenny,nir NIR,MF,Crystal Palace,eng Premier League,20,2003,23,4,507,5.6,1,1,2,1,0,0,1,0,0.18,0.18,0.36,0.18,0.36,Matches
702,Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,eng Premier League,25,1998,13,2,264,2.9,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34,Matches
703,Michele Di Gregorio,it ITA,GK,Juventus,it Serie A,27,1997,33,33,"2,970",33,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
704,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,30,1993,37,37,"3,330",37,3,2,5,3,0,0,6,0,0.08,0.05,0.14,0.08,0.14,Matches
705,Boulaye Dia,sn SEN,"MF,FW",Lazio,it Serie A,27,1996,35,27,"2,177",24.2,9,3,12,9,0,0,2,0,0.37,0.12,0.5,0.37,0.5,Matches
706,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,27,1996,13,7,653,7.3,2,0,2,2,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
707,Mamadou Diakhon,sn SEN,"MF,FW",Reims,fr Ligue 1,18,2005,28,5,858,9.5,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,Matches
708,Bafodé Diakité,fr FRA,DF,Lille,fr Ligue 1,23,2001,31,31,"2,766",30.7,4,1,5,4,0,0,8,1,0.13,0.03,0.16,0.13,0.16,Matches
709,Oumar Diakité,ci CIV,FW,Reims,fr Ligue 1,20,2003,26,20,"1,628",18.1,4,1,5,4,0,1,6,0,0.22,0.06,0.28,0.22,0.28,Matches
710,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,eng Premier League,22,2002,26,20,"1,901",21.1,8,6,14,8,0,0,5,0,0.38,0.28,0.66,0.38,0.66,Matches
711,Assane Diao,sn SEN,"MF,FW",Como,it Serie A,18,2005,15,14,"1,252",13.9,8,1,9,8,0,0,2,0,0.58,0.07,0.65,0.58,0.65,Matches
712,Assane Diao,sn SEN,FW,Real Betis,es La Liga,18,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.32,0.65,0.97,0.32,0.97,Matches
713,Habib Diarra,sn SEN,"MF,FW",Strasbourg,fr Ligue 1,20,2004,30,27,"2,352",26.1,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.27,Matches
714,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,23,2000,26,20,"1,866",20.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
715,Rúben Dias,pt POR,"DF,MF",Manchester City,eng Premier League,27,1997,27,25,"2,271",25.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
716,Krépin Diatta,sn SEN,"DF,MF",Monaco,fr Ligue 1,25,1999,19,3,508,5.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
717,Kandet Diawara,gn GUI,MF,Le Havre,fr Ligue 1,24,2000,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
718,Mahamadou Diawara,fr FRA,MF,Le Havre,fr Ligue 1,19,2005,15,6,582,6.5,0,1,1,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
719,Mahamadou Diawara,fr FRA,MF,Lyon,fr Ligue 1,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
720,Brahim Díaz,ma MAR,"MF,FW",Real Madrid,es La Liga,24,1999,31,16,"1,385",15.4,4,2,6,4,0,0,0,0,0.26,0.13,0.39,0.26,0.39,Matches
721,Daniel Díaz,es ESP,FW,Real Sociedad,es La Liga,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
722,Luis Díaz,co COL,"FW,MF",Liverpool,eng Premier League,27,1997,36,28,"2,399",26.7,13,5,18,13,0,0,2,0,0.49,0.19,0.68,0.49,0.68,Matches
723,Pedro Díaz,es ESP,MF,Rayo Vallecano,es La Liga,26,1998,26,12,"1,211",13.5,3,0,3,3,0,1,2,0,0.22,0,0.22,0.22,0.22,Matches
724,Tyler Dibling,eng ENG,"MF,FW",Southampton,eng Premier League,18,2006,33,20,"1,874",20.8,2,0,2,2,0,0,6,0,0.1,0,0.1,0.1,0.1,Matches
725,Diego,es ESP,"FW,MF",Leganés,es La Liga,24,2000,28,13,"1,195",13.3,3,0,3,3,0,0,2,0,0.23,0,0.23,0.23,0.23,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Justin Diehl,de GER,MF,Stuttgart,de Bundesliga,19,2004,6,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0,0.87,0.87,0.87,Matches
727,Bamba Dieng,sn SEN,FW,Angers,fr Ligue 1,24,2000,18,5,532,5.9,3,0,3,2,1,1,1,0,0.51,0,0.51,0.34,0.34,Matches
728,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,30,1994,21,16,"1,463",16.3,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches
729,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,31,1993,32,28,"2,351",26.1,0,4,4,0,0,0,4,0,0,0.15,0.15,0,0.15,Matches
730,Kembo Diliwidi,fr FRA,FW,Lens,fr Ligue 1,18,2006,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
731,Federico Dimarco,it ITA,MF,Inter,it Serie A,26,1997,33,29,"2,177",24.2,4,7,11,4,0,0,3,0,0.17,0.29,0.45,0.17,0.45,Matches
732,Stole Dimitrievski,mk MKD,GK,Valencia,es La Liga,30,1993,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
733,Junior Dina Ebimbe,cm CMR,MF,Frankfurt,de Bundesliga,23,2000,7,3,293,3.3,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31,Matches
734,Eren Dinkçi,de GER,MF,Freiburg,de Bundesliga,22,2001,23,13,"1,196",13.3,0,3,3,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
735,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,23,2001,23,22,"1,945",21.6,3,2,5,3,0,0,6,0,0.14,0.09,0.23,0.14,0.23,Matches
736,Yan Diomandé,ci CIV,MF,Leganés,es La Liga,17,2006,10,6,545,6.1,2,1,3,2,0,0,1,0,0.33,0.17,0.5,0.33,0.5,Matches
737,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,31,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
738,Issa Diop,ma MAR,DF,Fulham,eng Premier League,27,1997,21,15,"1,339",14.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
739,Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,19,2005,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,24,2000,28,8,"1,064",11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,Matches
741,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,21,2003,34,27,"2,225",24.7,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches
742,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,24,1999,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
743,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,26,1997,17,7,663,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
744,Axel Disasi,fr FRA,DF,Aston Villa,eng Premier League,26,1998,7,5,490,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
745,Axel Disasi,fr FRA,DF,Chelsea,eng Premier League,26,1998,6,4,364,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
746,Roman Dixon,eng ENG,DF,Everton,eng Premier League,19,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
747,Álvaro djaló,gw GNB,"MF,FW",Athletic Club,es La Liga,24,1999,17,7,659,7.3,1,0,1,1,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
748,Djené,tg TOG,"DF,MF",Getafe,es La Liga,32,1991,31,31,"2,548",28.3,0,0,0,0,0,0,10,1,0,0,0,0,0,Matches
749,Nasser Djiga,bf BFA,DF,Wolves,eng Premier League,21,2002,5,1,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
750,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,31,1993,34,32,"2,640",29.3,1,2,3,1,0,0,6,0,0.03,0.07,0.1,0.03,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
751,Marko Dmitrović,rs SRB,GK,Leganés,es La Liga,32,1992,32,32,"2,880",32,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
752,Ritsu Doan,jp JPN,MF,Freiburg,de Bundesliga,26,1998,34,33,"2,862",31.8,10,7,17,10,0,0,2,0,0.31,0.22,0.53,0.31,0.53,Matches
753,Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,25,1998,35,35,"3,115",34.6,0,5,5,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches
754,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,26,1998,34,34,"3,060",34,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
755,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,32,1992,30,25,"2,109",23.4,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,Matches
756,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,22,2002,29,16,"1,516",16.8,3,6,9,3,0,0,1,0,0.18,0.36,0.53,0.18,0.53,Matches
757,Marc Domenech,es ESP,"FW,MF",Mallorca,es La Liga,18,2006,10,3,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
758,Álex Domínguez,es ESP,GK,Toulouse,fr Ligue 1,26,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
759,Benjamín Domínguez,ar ARG,MF,Bologna,it Serie A,20,2003,24,16,"1,281",14.2,3,2,5,3,0,0,0,0,0.21,0.14,0.35,0.21,0.35,Matches
760,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,23,2001,19,13,"1,181",13.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
761,Israel Domínguez,es ESP,MF,Sevilla,es La Liga,21,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
762,Nicolás Domínguez,ar ARG,MF,Nottingham,eng Premier League,26,1998,34,23,"1,963",21.8,0,1,1,0,0,0,9,0,0,0.05,0.05,0,0.05,Matches
763,Sergi Dominguez,es ESP,DF,Barcelona,es La Liga,19,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
764,Gianluigi Donnarumma,it ITA,GK,PSG,fr Ligue 1,25,1999,24,24,"2,091",23.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
765,Patrick Dorgu,dk DEN,MF,Manchester Utd,eng Premier League,19,2004,12,10,842,9.4,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
766,Patrick Dorgu,dk DEN,"MF,DF",Lecce,it Serie A,19,2004,21,21,"1,840",20.4,3,1,4,3,0,0,2,1,0.15,0.05,0.2,0.15,0.2,Matches
767,Alfie Dorrington,eng ENG,DF,Tottenham,eng Premier League,19,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
768,Niklas Dorsch,de GER,MF,Augsburg,de Bundesliga,26,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
769,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,26,1998,22,19,"1,335",14.8,2,2,4,2,0,0,5,1,0.13,0.13,0.27,0.13,0.27,Matches
770,Alberto Dossena,it ITA,DF,Como,it Serie A,25,1998,23,20,"1,825",20.3,0,2,2,0,0,0,1,1,0,0.1,0.1,0,0.1,Matches
771,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,31,1993,33,31,"2,564",28.5,3,2,5,3,0,0,5,1,0.11,0.07,0.18,0.11,0.18,Matches
772,Cheick Doucouré,ml MLI,MF,Crystal Palace,eng Premier League,24,2000,13,4,452,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
773,Sékou Doucoure,fr FRA,DF,Nantes,fr Ligue 1,19,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
774,Désiré Doué,fr FRA,"MF,FW",PSG,fr Ligue 1,19,2005,31,18,"1,730",19.2,6,6,12,6,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches
775,Guéla Doué,ci CIV,"DF,MF",Strasbourg,fr Ligue 1,21,2002,32,30,"2,717",30.2,1,2,3,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Douglas,br BRA,MF,Nantes,fr Ligue 1,27,1997,28,28,"2,307",25.6,4,2,6,4,0,0,8,0,0.16,0.08,0.23,0.16,0.23,Matches
777,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,21,2003,31,31,"2,639",29.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches
778,Issa Doumbia,it ITA,MF,Venezia,it Serie A,20,2003,24,10,939,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
779,Kamory Doumbia,ml MLI,"MF,FW",Brest,fr Ligue 1,21,2003,30,13,"1,322",14.7,3,2,5,3,0,0,1,0,0.2,0.14,0.34,0.2,0.34,Matches
780,Amidou Doumbouya,fr FRA,MF,Nice,fr Ligue 1,16,2007,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
781,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,24,1999,13,6,580,6.4,2,2,4,2,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches
782,Anastasios Douvikas,gr GRE,FW,Celta Vigo,es La Liga,24,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,0.39,0.13,0.51,0.39,0.51,Matches
783,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,27,1997,32,27,"2,418",26.9,12,2,14,10,2,2,0,0,0.45,0.07,0.52,0.37,0.45,Matches
784,Flynn Downes,eng ENG,MF,Southampton,eng Premier League,25,1999,27,25,"2,151",23.9,1,0,1,1,0,0,12,0,0.04,0,0.04,0.04,0.04,Matches
785,Tommy Doyle,eng ENG,MF,Wolves,eng Premier League,22,2001,24,3,488,5.4,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
786,Radu Drăgușin,ro ROU,DF,Tottenham,eng Premier League,22,2002,16,14,"1,252",13.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
787,Patrick Drewes,de GER,GK,Bochum,de Bundesliga,31,1993,21,21,"1,890",21,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
788,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,19,2005,8,5,357,4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
789,Domingos Duarte,pt POR,DF,Getafe,es La Liga,29,1995,22,21,"1,859",20.7,1,0,1,1,0,0,4,2,0.05,0,0.05,0.05,0.05,Matches
790,Martin Dúbravka,sk SVK,GK,Newcastle,eng Premier League,35,1989,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
791,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,30,1994,32,30,"2,418",26.9,8,8,16,7,1,2,3,0,0.3,0.3,0.6,0.26,0.56,Matches
792,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,29,1994,28,27,"2,395",26.6,1,3,4,1,0,0,12,1,0.04,0.11,0.15,0.04,0.15,Matches
793,Duk,cv CPV,MF,Leganés,es La Liga,24,2000,10,1,179,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
794,Denzel Dumfries,nl NED,MF,Inter,it Serie A,28,1996,29,20,"1,955",21.7,7,2,9,7,0,0,4,0,0.32,0.09,0.41,0.32,0.41,Matches
795,Alfred Duncan,gh GHA,MF,Venezia,it Serie A,31,1993,16,12,957,10.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
796,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,32,1991,25,23,"2,083",23.1,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
797,Jáder Durán,co COL,FW,Aston Villa,eng Premier League,20,2003,20,4,638,7.1,7,0,7,7,0,0,3,1,0.99,0,0.99,0.99,0.99,Matches
798,Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,23,2001,27,15,"1,394",15.5,4,4,8,4,0,0,3,0,0.26,0.26,0.52,0.26,0.52,Matches
799,Julien Duranville,be BEL,MF,Dortmund,de Bundesliga,18,2006,12,2,283,3.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
800,Hugo Duro,es ESP,FW,Valencia,es La Liga,24,1999,31,25,"2,166",24.1,11,2,13,10,1,1,5,0,0.46,0.08,0.54,0.42,0.5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
801,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,27,1997,9,7,537,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
802,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,30,1993,24,16,"1,417",15.7,6,3,9,3,3,3,2,0,0.38,0.19,0.57,0.19,0.38,Matches
803,Stefan Džodić,rs SRB,DF,Montpellier,fr Ligue 1,19,2005,7,2,242,2.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
804,Adam Dźwigała,pl POL,DF,St Pauli,de Bundesliga,28,1995,16,2,373,4.1,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
805,Aron Dønnum,no NOR,MF,Toulouse,fr Ligue 1,26,1998,32,31,"2,689",29.9,3,2,5,3,0,0,6,0,0.1,0.07,0.17,0.1,0.17,Matches
806,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,25,1999,2,0,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
807,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,28,1995,4,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
808,Claudio Echeverri,ar ARG,MF,Manchester City,eng Premier League,18,2006,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
809,Noah Edjouma,fr FRA,MF,Toulouse,fr Ligue 1,18,2005,10,1,171,1.9,2,0,2,2,0,0,0,1,1.05,0,1.05,1.05,1.05,Matches
810,George Edmundson,eng ENG,DF,Ipswich Town,eng Premier League,26,1997,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
811,Odsonne Édouard,fr FRA,MF,Crystal Palace,eng Premier League,26,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
812,Odsonne Édouard,fr FRA,FW,Leicester City,eng Premier League,26,1998,4,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
813,Samuel Edozie,eng ENG,"FW,MF",Southampton,eng Premier League,21,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
814,Ronnie Edwards,eng ENG,DF,Southampton,eng Premier League,21,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
815,Johannes Eggestein,de GER,FW,St Pauli,de Bundesliga,26,1998,27,22,"1,853",20.6,3,4,7,2,1,2,3,0,0.15,0.19,0.34,0.1,0.29,Matches
816,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,27,1996,33,33,"2,845",31.6,2,0,2,2,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches
817,Kingsley Ehizibue,nl NED,"MF,DF",Udinese,it Serie A,29,1995,33,30,"2,498",27.8,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
818,Chidera Ejuke,ng NGA,"MF,FW",Sevilla,es La Liga,26,1998,25,9,966,10.7,2,1,3,2,0,0,0,0,0.19,0.09,0.28,0.19,0.28,Matches
819,Jeff Ekhator,it ITA,"FW,MF",Genoa,it Serie A,17,2006,24,6,769,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches
820,Hugo Ekitike,fr FRA,FW,Frankfurt,de Bundesliga,22,2002,33,31,"2,563",28.5,15,8,23,14,1,3,1,0,0.53,0.28,0.81,0.49,0.77,Matches
821,Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,24,2000,34,20,"1,892",21,3,2,5,3,0,0,2,0,0.14,0.1,0.24,0.14,0.24,Matches
822,Jacques Ekomie,ga GAB,"DF,MF",Angers,fr Ligue 1,20,2003,18,7,697,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
823,Emmanuel Ekong,se SWE,FW,Empoli,it Serie A,22,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
824,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,30,1994,18,3,555,6.2,1,3,4,1,0,0,1,0,0.16,0.49,0.65,0.16,0.65,Matches
825,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,fr Ligue 1,22,2002,29,29,"2,575",28.6,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
826,Anthony Elanga,se SWE,"MF,FW",Nottingham,eng Premier League,22,2002,38,31,"2,501",27.8,6,11,17,6,0,0,1,0,0.22,0.4,0.61,0.22,0.61,Matches
827,Meschak Elia,cd COD,FW,Nantes,fr Ligue 1,26,1997,8,1,170,1.9,1,0,1,1,0,0,0,0,0.53,0,0.53,0.53,0.53,Matches
828,Mikael Ellertsson,is ISL,MF,Venezia,it Serie A,22,2002,36,29,"2,470",27.4,2,2,4,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches
829,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,21,2003,18,2,371,4.1,1,2,3,1,0,0,1,0,0.24,0.49,0.73,0.24,0.73,Matches
830,Elif Elmas,mk MKD,"MF,FW",Torino,it Serie A,24,1999,13,12,"1,021",11.3,4,0,4,4,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
831,Elif Elmas,mk MKD,"FW,MF",RB Leipzig,de Bundesliga,24,1999,2,0,44,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
832,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,30,1994,22,16,"1,457",16.2,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
833,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,27,1996,25,25,"2,135",23.7,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matches
834,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,32,1992,35,18,"1,607",17.9,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches
835,Breel Embolo,ch SUI,"FW,MF",Monaco,fr Ligue 1,27,1997,29,19,"1,841",20.5,6,4,10,6,0,0,5,0,0.29,0.2,0.49,0.29,0.49,Matches
836,Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,21,2003,27,27,"2,293",25.5,14,3,17,14,0,0,5,0,0.55,0.12,0.67,0.55,0.67,Matches
837,Emerson,br BRA,DF,Milan,it Serie A,25,1999,17,16,"1,377",15.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
838,Yunus Emre Konak,tr TUR,MF,Brentford,eng Premier League,18,2006,10,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
839,Julio Enciso,py PAR,MF,Ipswich Town,eng Premier League,20,2004,13,12,869,9.7,2,3,5,2,0,0,3,0,0.21,0.31,0.52,0.21,0.52,Matches
840,Julio Enciso,py PAR,MF,Brighton,eng Premier League,20,2004,12,2,294,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
841,Wataru Endo,jp JPN,MF,Liverpool,eng Premier League,31,1993,20,1,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
842,Endrick,br BRA,FW,Real Madrid,es La Liga,18,2006,22,3,363,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
843,Yannik Engelhardt,de GER,"MF,DF",Como,it Serie A,23,2001,26,11,"1,164",12.9,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches
844,Arne Engels,be BEL,FW,Augsburg,de Bundesliga,20,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
845,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,32,1992,23,11,"1,061",11.8,1,2,3,0,1,1,4,0,0.08,0.17,0.25,0,0.17,Matches
846,Martin Erlić,hr CRO,DF,Bologna,it Serie A,26,1998,8,5,334,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
847,Patrick Erras,de GER,DF,Holstein Kiel,de Bundesliga,29,1995,10,10,832,9.2,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
848,Alfonso Espino,uy URU,DF,Rayo Vallecano,es La Liga,32,1992,16,9,833,9.3,0,1,1,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
849,Sebastiano Esposito,it ITA,"FW,MF",Empoli,it Serie A,22,2002,33,27,"2,331",25.9,8,0,8,7,1,2,1,0,0.31,0,0.31,0.27,0.27,Matches
850,Romain Esse,eng ENG,MF,Crystal Palace,eng Premier League,19,2005,7,1,138,1.5,1,1,2,1,0,0,0,0,0.65,0.65,1.3,0.65,1.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
851,Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,26,1998,30,21,"1,636",18.2,7,2,9,7,0,0,4,2,0.39,0.11,0.5,0.39,0.5,Matches
852,Dario Essugo,pt POR,MF,Las Palmas,es La Liga,19,2005,27,25,"1,938",21.5,1,0,1,1,0,0,11,2,0.05,0,0.05,0.05,0.05,Matches
853,Estanis,es ESP,FW,Bologna,it Serie A,20,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
854,Nahuel Estévez,ar ARG,MF,Parma,it Serie A,28,1995,14,7,657,7.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
855,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,26,1998,30,26,"2,402",26.7,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
