Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2507,Antonio Sivera,es ESP,GK,Alavés,es La Liga,24,1996,4,3,277,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2508,Ellyes Skhiri,tn TUN,"MF,DF",Köln,de Bundesliga,26,1995,22,20,"1,820",20.2,4,1,5,4,0,0,3,0,0.2,0.05,0.25,0.2,0.25,Matches
2509,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,18,14,"1,350",15,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
2510,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36,36,"3,240",36,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2511,Andreas Skov Olsen,dk DEN,MF,Bologna,it Serie A,21,1999,18,6,747,8.3,0,2,2,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches
2512,Robert Skov,dk DEN,MF,Hoffenheim,de Bundesliga,25,1996,12,3,368,4.1,0,1,1,0,0,0,1,0,0,0.24,0.24,0,0.24,Matches
2513,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35,35,"3,150",35,3,0,3,3,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
2514,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,12,6,573,6.4,1,1,2,1,0,0,3,0,0.16,0.16,0.31,0.16,0.31,Matches
2515,William Smallbone,ie IRL,"MF,FW",Southampton,eng Premier League,21,2000,4,2,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2516,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,27,23,"2,091",23.2,3,0,3,3,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
2517,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,21,2000,33,21,"1,921",21.3,10,2,12,10,0,0,1,0,0.47,0.09,0.56,0.47,0.56,Matches
2518,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,21,16,"1,486",16.5,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches
2519,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,30,30,"2,564",28.5,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
2520,Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,29,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2521,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,29,1992,33,19,"1,861",20.7,4,1,5,4,0,0,4,0,0.19,0.05,0.24,0.19,0.24,Matches
2522,Alex Sola,es ESP,"DF,FW",Real Sociedad,es La Liga,22,1999,2,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2523,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,29,1992,26,4,714,7.9,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
2524,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,18,7,664,7.4,3,2,5,3,0,0,7,2,0.41,0.27,0.68,0.41,0.68,Matches
2525,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,32,28,"2,474",27.5,11,5,16,4,7,7,4,0,0.4,0.18,0.58,0.15,0.33,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2526,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,32,1988,33,33,"2,970",33,0,1,1,0,0,0,2,0,0,0.03,0.03,0,0.03,Matches
2527,Son,es ESP,"DF,MF",Levante,es La Liga,27,1994,26,22,"1,971",21.9,1,0,1,1,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
2528,Brandon Soppy,fr FRA,MF,Udinese,it Serie A,19,2002,28,7,777,8.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2529,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,38,38,"3,414",37.9,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2530,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,35,32,"2,622",29.1,0,4,4,0,0,0,6,2,0,0.14,0.14,0,0.14,Matches
2531,Alberto Soro,es ESP,"MF,FW",Granada,es La Liga,22,1999,16,7,578,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2532,Borna Sosa,hr CRO,"MF,DF",Stuttgart,de Bundesliga,23,1998,28,28,"2,498",27.8,1,8,9,1,0,0,4,0,0.04,0.29,0.32,0.04,0.32,Matches
2533,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,17,2003,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2534,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,30,1990,35,28,"2,480",27.6,6,4,10,4,2,2,7,0,0.22,0.15,0.36,0.15,0.29,Matches
2535,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,24,14,"1,239",13.8,3,2,5,3,0,0,4,1,0.22,0.15,0.36,0.22,0.36,Matches
2536,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,26,1995,35,34,"3,062",34,5,1,6,5,0,0,3,0,0.15,0.03,0.18,0.15,0.18,Matches
2537,Matìas Soulé,ar ARG,"FW,MF",Juventus,it Serie A,18,2003,2,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2538,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,20,2001,21,4,447,5,3,0,3,3,0,0,1,0,0.6,0,0.6,0.6,0.6,Matches
2539,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,28,26,"2,266",25.2,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches
2540,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,22,1999,19,12,"1,102",12.2,0,1,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
2541,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,34,27,"2,334",25.9,1,3,4,1,0,0,4,0,0.04,0.12,0.15,0.04,0.15,Matches
2542,Djibril Sow,ch SUI,MF,Frankfurt,de Bundesliga,24,1997,31,28,"2,415",26.8,2,3,5,2,0,0,5,0,0.07,0.11,0.19,0.07,0.19,Matches
2543,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,13,11,989,11,2,1,3,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,Matches
2544,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,28,28,"2,497",27.7,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
2545,Leonardo Spinazzola,it ITA,MF,Roma,it Serie A,28,1993,3,2,127,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2546,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,29,1992,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2547,Tony Springett,ie IRL,MF,Norwich City,eng Premier League,18,2002,3,1,141,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2548,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,8,7,604,6.7,1,0,1,1,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches
2549,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,29,20,"1,861",20.7,1,6,7,1,0,0,6,0,0.05,0.29,0.34,0.05,0.34,Matches
2550,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,27,1993,24,15,"1,388",15.4,0,1,1,0,0,0,3,1,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2551,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2552,Josip Stanišić,hr CRO,"DF,MF",Bayern Munich,de Bundesliga,21,2000,13,6,644,7.2,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
2553,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,26,22,"2,031",22.6,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
2554,Jason Steele,eng ENG,GK,Brighton,eng Premier League,30,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2555,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,28,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2556,Renato Steffen,ch SUI,MF,Wolfsburg,de Bundesliga,29,1991,20,13,967,10.7,0,1,1,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
2557,Zack Steffen,us USA,GK,Manchester City,eng Premier League,26,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2558,Calvin Stengs,nl NED,MF,Nice,fr Ligue 1,22,1998,24,11,"1,073",11.9,1,1,2,1,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches
2559,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,16,9,899,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2560,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,3,1,124,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2561,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,11,9,811,9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2562,Raheem Sterling,eng ENG,"FW,MF",Manchester City,eng Premier League,26,1994,30,23,"2,128",23.6,13,5,18,11,2,3,1,0,0.55,0.21,0.76,0.47,0.68,Matches
2563,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2564,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,26,18,"1,693",18.8,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches
2565,Lars Stindl,de GER,"MF,FW",Gladbach,de Bundesliga,32,1988,26,20,"1,629",18.1,4,5,9,4,0,2,10,0,0.22,0.28,0.5,0.22,0.5,Matches
2566,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2567,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,23,1,419,4.7,1,1,2,1,0,0,3,0,0.21,0.21,0.43,0.21,0.43,Matches
2568,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,33,32,"2,735",30.4,1,1,2,1,0,0,11,1,0.03,0.03,0.07,0.03,0.07,Matches
2569,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,14,12,"1,119",12.4,1,0,1,1,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
2570,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23,23,"2,070",23,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2571,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,11,11,933,10.4,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
2572,Dávid Strelec,sk SVK,"MF,FW",Spezia,it Serie A,20,2001,10,7,502,5.6,1,0,1,1,0,0,0,0,0.18,0,0.18,0.18,0.18,Matches
2573,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,31,1990,5,4,323,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2574,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,10,7,640,7.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
2575,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,21,1999,29,22,"2,055",22.8,1,0,1,1,0,0,6,1,0.04,0,0.04,0.04,0.04,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2576,Jens Stryger Larsen,dk DEN,"MF,DF",Udinese,it Serie A,30,1991,11,8,684,7.6,0,1,1,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
2577,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,23,8,833,9.3,2,2,4,2,0,0,1,0,0.22,0.22,0.43,0.22,0.43,Matches
2578,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,25,24,"1,766",19.6,0,0,0,0,0,0,12,0,0,0,0,0,0,Matches
2579,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,33,1988,35,31,"2,711",30.1,0,3,3,0,0,0,13,0,0,0.1,0.1,0,0.1,Matches
2580,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,38,33,"2,819",31.3,4,6,10,4,0,0,4,0,0.13,0.19,0.32,0.13,0.32,Matches
2581,Luis Suárez,co COL,FW,Granada,es La Liga,23,1997,37,34,"2,844",31.6,8,4,12,8,0,1,6,0,0.25,0.13,0.38,0.25,0.38,Matches
2582,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,35,20,"1,835",20.4,11,2,13,9,2,3,7,0,0.54,0.1,0.64,0.44,0.54,Matches
2583,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,14,8,712,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2584,Isaac Success,ng NGA,FW,Udinese,it Serie A,25,1996,22,11,911,10.1,2,6,8,2,0,0,1,1,0.2,0.59,0.79,0.2,0.79,Matches
2585,Niklas Süle,de GER,"DF,MF",Bayern Munich,de Bundesliga,25,1995,28,19,"1,837",20.4,1,2,3,1,0,0,2,0,0.05,0.1,0.15,0.05,0.15,Matches
2586,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,19,2002,20,11,"1,015",11.3,4,2,6,4,0,0,3,0,0.35,0.18,0.53,0.35,0.53,Matches
2587,Crysencio Summerville,nl NED,"FW,MF",Leeds United,eng Premier League,19,2001,6,0,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2588,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2589,Suso,es ESP,"FW,MF",Sevilla,es La Liga,27,1993,8,6,384,4.3,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
2590,Bosko Sutalo,hr CRO,"DF,MF",Hellas Verona,it Serie A,21,2000,24,6,920,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2591,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,22,1999,36,31,"2,564",28.5,3,3,6,3,0,0,7,0,0.11,0.11,0.21,0.11,0.21,Matches
2592,Michael Svoboda,at AUT,DF,Venezia,it Serie A,22,1998,18,13,"1,236",13.7,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
2593,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,21,2000,2,2,157,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2594,Mamadou Sylla,sn SEN,FW,Alavés,es La Liga,27,1994,13,4,394,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2595,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,es La Liga,27,1994,12,1,253,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2596,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,33,1987,12,2,260,2.9,1,0,1,1,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
2597,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33,33,"2,970",33,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2598,Dominik Szoboszlai,hu HUN,MF,RB Leipzig,de Bundesliga,20,2000,31,15,"1,543",17.1,6,8,14,6,0,1,2,0,0.35,0.47,0.82,0.35,0.82,Matches
2599,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,eng Premier League,23,1998,10,6,604,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2600,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,25,1995,33,20,"1,763",19.6,4,0,4,4,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2601,Tachi,es ESP,DF,Alavés,es La Liga,23,1997,5,2,239,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2602,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25,1996,33,33,"2,878",32,2,2,4,2,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches
2603,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,19,2002,7,1,132,1.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2604,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,28,1993,28,24,"2,125",23.6,5,3,8,5,0,0,3,0,0.21,0.13,0.34,0.21,0.34,Matches
2605,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,27,1994,38,26,"2,574",28.6,4,2,6,4,0,0,4,0,0.14,0.07,0.21,0.14,0.21,Matches
2606,Japhet Tanganga,eng ENG,"DF,MF",Tottenham,eng Premier League,22,1999,11,10,735,8.2,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
2607,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,26,1995,29,13,"1,412",15.7,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches
2608,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22,1999,22,19,"1,814",20.2,1,0,1,1,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
2609,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,29,1992,30,29,"2,632",29.2,4,2,6,0,4,4,6,0,0.14,0.07,0.21,0,0.07,Matches
2610,Matt Targett,eng ENG,"DF,MF",Aston Villa,eng Premier League,25,1995,17,17,"1,431",15.9,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matches
2611,Matt Targett,eng ENG,DF,Newcastle,eng Premier League,25,1995,16,16,"1,440",16,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2612,Oussama Targhalline,ma MAR,MF,Marseille,fr Ligue 1,19,2002,2,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2613,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28,1992,35,35,"3,106",34.5,1,2,3,1,0,0,11,0,0.03,0.06,0.09,0.03,0.09,Matches
2614,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,35,1986,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2615,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,20,2001,11,6,487,5.4,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
2616,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21,2000,22,13,"1,176",13.1,1,1,2,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,Matches
2617,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27,1993,31,30,"2,731",30.3,0,3,3,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
2618,Loum Tchaouna,fr FRA,"FW,MF",Rennes,fr Ligue 1,17,2003,10,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2619,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,18,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2620,Warren Tchimbembé,cg CGO,MF,Metz,fr Ligue 1,23,1998,9,1,205,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2621,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,21,2000,35,33,"2,929",32.5,3,2,5,3,0,0,11,1,0.09,0.06,0.15,0.09,0.15,Matches
2622,Mathys Tel,fr FRA,"FW,MF",Rennes,fr Ligue 1,16,2005,7,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2623,Jordan Tell,gp GLP,FW,Clermont Foot,fr Ligue 1,24,1997,15,1,290,3.2,1,1,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches
2624,Nathan Tella,ng NGA,"MF,FW",Southampton,eng Premier League,22,1999,14,10,804,8.9,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
2625,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28,1992,21,18,"1,660",18.4,0,4,4,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2626,Cristian Tello,es ESP,MF,Real Betis,es La Liga,29,1991,23,5,819,9.1,2,2,4,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches
2627,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25,1996,14,12,"1,073",11.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2628,Marc Tenas,es ESP,MF,Alavés,es La Liga,20,2001,3,0,54,0.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2629,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35,35,"3,150",35,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
2630,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2631,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,32,31,"2,862",31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2632,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,24,1997,37,37,"2,779",30.9,21,3,24,19,2,2,1,0,0.68,0.1,0.78,0.62,0.71,Matches
2633,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21,1999,14,1,274,3,0,1,1,0,0,0,1,0,0,0.33,0.33,0,0.33,Matches
2634,Robert Tesche,de GER,MF,Bochum,de Bundesliga,34,1987,11,5,349,3.9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
2635,Tanner Tessmann,us USA,MF,Venezia,it Serie A,19,2001,20,6,680,7.6,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
2636,Tetê,br BRA,"FW,MF",Lyon,fr Ligue 1,21,2000,9,7,583,6.5,2,5,7,2,0,0,1,0,0.31,0.77,1.08,0.31,1.08,Matches
2637,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,24,1997,6,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2638,Arthur Theate,be BEL,DF,Bologna,it Serie A,21,2000,31,28,"2,424",26.9,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches
2639,Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,19,2002,29,10,"1,192",13.2,3,3,6,3,0,0,6,0,0.23,0.23,0.45,0.23,0.45,Matches
2640,Sada Thioub,sn SEN,"FW,MF",Angers,fr Ligue 1,26,1995,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2641,Sada Thioub,sn SEN,MF,Saint-Étienne,fr Ligue 1,26,1995,17,11,950,10.6,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
2642,Luke Thomas,eng ENG,"DF,MF",Leicester City,eng Premier League,20,2001,22,21,"1,912",21.2,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
2643,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33,1988,30,29,"2,563",28.5,2,0,2,2,0,0,9,0,0.07,0,0.07,0.07,0.07,Matches
2644,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1993,31,27,"2,389",26.5,8,4,12,8,0,0,2,1,0.3,0.15,0.45,0.3,0.45,Matches
2645,Erik Thommy,de GER,MF,Stuttgart,de Bundesliga,26,1994,11,1,274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2646,Dominic Thompson,eng ENG,MF,Brentford,eng Premier League,21,2000,2,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2647,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,25,1996,35,35,"2,943",32.7,3,1,4,3,0,0,10,0,0.09,0.03,0.12,0.09,0.12,Matches
2648,Matheus Thuler,br BRA,DF,Montpellier,fr Ligue 1,22,1999,16,10,855,9.5,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
2649,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,20,2001,36,20,"1,901",21.1,4,2,6,4,0,0,4,0,0.19,0.09,0.28,0.19,0.28,Matches
2650,Marcus Thuram,fr FRA,"FW,MF",Gladbach,de Bundesliga,23,1997,21,9,979,10.9,3,0,3,3,0,0,2,0,0.28,0,0.28,0.28,0.28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2651,Alexis Tibidi,fr FRA,MF,Stuttgart,de Bundesliga,17,2003,13,2,385,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
2652,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,22,1999,6,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2653,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,24,1997,32,29,"2,631",29.2,6,4,10,4,2,2,3,0,0.21,0.14,0.34,0.14,0.27,Matches
2654,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24,1997,22,22,"1,915",21.3,1,3,4,1,0,0,0,0,0.05,0.14,0.19,0.05,0.19,Matches
2655,Steffen Tigges,de GER,FW,Dortmund,de Bundesliga,23,1998,9,0,112,1.2,3,0,3,3,0,0,0,0,2.41,0,2.41,2.41,2.41,Matches
2656,Malik Tillman,us USA,MF,Bayern Munich,de Bundesliga,19,2002,4,1,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2657,Timothy Tillman,us USA,MF,Greuther Fürth,de Bundesliga,22,1999,29,23,"2,004",22.3,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches
2658,David Timor,es ESP,MF,Getafe,es La Liga,31,1989,7,3,341,3.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
2659,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2660,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21,1999,36,35,"3,115",34.6,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
2661,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,16,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
